cluster_2	new_type	feature	cluster	type
8	Unknown	broad knowledge and apply	6	knowledge
8	Unknown	at applying new knowledge	6	knowledge
8	Unknown	and applies broad knowledge	6	knowledge
8	Unknown	experience in applied knowledge	6	knowledge
8	Unknown	of responsibility applies knowledge	6	knowledge
8	Unknown	apply your broad knowledge	6	knowledge
8	Unknown	applied knowledge	6	knowledge
8	Unknown	apply knowledge learned on	6	knowledge
8	Unknown	applies knowledge of	6	knowledge
8	Unknown	apply pos knowledge to	6	knowledge
8	Unknown	apply pos knowledge	6	knowledge
8	Unknown	apply knowledge	6	knowledge
8	Unknown	apply knowledge learned	6	knowledge
8	Unknown	applies broad knowledge of	6	knowledge
8	Unknown	applies broad knowledge	6	knowledge
8	Unknown	applies specialized training knowledge	6	knowledge
8	Unknown	apply in depth knowledge	6	knowledge
8	Unknown	managers apply pos knowledge	6	knowledge
8	Unknown	applying new knowledge	6	knowledge
8	Unknown	applying new knowledge to	6	knowledge
8	Unknown	applies knowledge	6	knowledge
8	Unknown	apply this knowledge	6	knowledge
8	Unknown	applying cosmetics sharing knowledge	6	knowledge
8	Unknown	apply this knowledge to	6	knowledge
8	Unknown	responsibility applies knowledge	6	knowledge
8	Unknown	applied knowledge of	6	knowledge
8	Unknown	in applied knowledge	6	knowledge
8	Unknown	applying boosting technology knowledge	6	knowledge
7	friendly	knowledgeable people	6	knowledge
7	friendly	knowledgeable expert	6	knowledge
7	friendly	professional knowledgeable	6	knowledge
7	friendly	knowledgeable manner execution of	6	knowledge
7	friendly	knowledgeable on	6	knowledge
7	friendly	for friendly knowledgeable people	6	knowledge
7	friendly	knowledgeable people who are	6	knowledge
7	friendly	knowledgeable of canadian retails	6	knowledge
7	friendly	fully knowledgeable about	6	knowledge
7	friendly	with knowledgeable expert	6	knowledge
7	friendly	knowledgeable expert advice	6	knowledge
7	friendly	knowledgeable about eileen	6	knowledge
7	friendly	but with knowledgeable	6	knowledge
7	friendly	to be knowledgeable	6	knowledge
7	friendly	prompt friendly knowledgeable and	6	knowledge
7	friendly	confident and knowledgeable	6	knowledge
7	friendly	knowledgeable manner	6	knowledge
7	friendly	to be knowledgeable about	6	knowledge
7	friendly	them be knowledgeable about	6	knowledge
7	friendly	knowledgeable and professional execution	6	knowledge
7	friendly	friendly knowledgeable people who	6	knowledge
7	friendly	and knowledgeable manner execution	6	knowledge
7	friendly	but with knowledgeable expert	6	knowledge
7	friendly	looking for friendly knowledgeable	6	knowledge
7	friendly	is professional knowledgeable and	6	knowledge
7	friendly	university college knowledgeable of	6	knowledge
7	friendly	satisfy them be knowledgeable	6	knowledge
7	friendly	swim salesperson is knowledgeable	6	knowledge
7	friendly	and knowledgeable manner	6	knowledge
7	friendly	be fully knowledgeable	6	knowledge
7	friendly	fully knowledgeable about eileen	6	knowledge
7	friendly	friendly confident and knowledgeable	6	knowledge
7	friendly	associate is professional knowledgeable	6	knowledge
7	friendly	professional knowledgeable and	6	knowledge
7	friendly	college knowledgeable	6	knowledge
7	friendly	knowledgeable and authoritative	6	knowledge
7	friendly	knowledgeable and authoritative all	6	knowledge
7	friendly	friendly knowledgeable people	6	knowledge
7	friendly	them be knowledgeable	6	knowledge
7	friendly	professional knowledgeable and authoritative	6	knowledge
7	friendly	college knowledgeable of canadian	6	knowledge
7	friendly	confident and knowledgeable manner	6	knowledge
7	friendly	comfortable shopping environment knowledgeable	6	knowledge
7	friendly	be fully knowledgeable about	6	knowledge
7	friendly	is knowledgeable	6	knowledge
7	friendly	environment knowledgeable	6	knowledge
7	friendly	knowledgeable about the	6	knowledge
7	friendly	college knowledgeable of	6	knowledge
7	friendly	university college knowledgeable	6	knowledge
7	friendly	and be knowledgeable	6	knowledge
7	friendly	environment knowledgeable of	6	knowledge
7	friendly	knowledgeable manner execution	6	knowledge
7	friendly	for friendly knowledgeable	6	knowledge
7	friendly	knowledgeable people who	6	knowledge
7	friendly	is professional knowledgeable	6	knowledge
7	friendly	of prompt friendly knowledgeable	6	knowledge
7	friendly	need to be knowledgeable	6	knowledge
7	friendly	shopping environment knowledgeable	6	knowledge
7	friendly	knowledgeable of fitting	6	knowledge
7	friendly	sales be knowledgeable	6	knowledge
7	friendly	phrases be knowledgeable	6	knowledge
7	friendly	is knowledgeable about	6	knowledge
7	friendly	salesperson is knowledgeable	6	knowledge
7	friendly	friendly knowledgeable	6	knowledge
7	friendly	environment knowledgeable of the	6	knowledge
7	friendly	is knowledgeable about workout	6	knowledge
7	friendly	and be knowledgeable of	6	knowledge
7	friendly	team creating strong knowledgeable	6	knowledge
7	friendly	fully knowledgeable	6	knowledge
7	friendly	technology but with knowledgeable	6	knowledge
7	friendly	with knowledgeable expert advice	6	knowledge
7	friendly	service be fully knowledgeable	6	knowledge
7	friendly	knowledgeable expert advice and	6	knowledge
7	friendly	knowledgeable about eileen fisher	6	knowledge
7	friendly	knowledgeable of canadian	6	knowledge
7	friendly	be knowledgeable of fitting	6	knowledge
7	friendly	shopping environment knowledgeable of	6	knowledge
7	friendly	knowledgeable of the merchandise	6	knowledge
7	friendly	sales be knowledgeable of	6	knowledge
7	friendly	salesperson is knowledgeable about	6	knowledge
7	friendly	phrases be knowledgeable of	6	knowledge
7	friendly	personal sales be knowledgeable	6	knowledge
7	friendly	knowledgeable and professional service	6	knowledge
7	friendly	knowledgeable about workout trends	6	knowledge
7	friendly	knowledgeable about workout	6	knowledge
7	friendly	standard phrases be knowledgeable	6	knowledge
7	friendly	skills by becoming knowledgeable	6	knowledge
7	friendly	services be knowledgeable	6	knowledge
7	friendly	sensitive knowledgeable resourceful	6	knowledge
7	friendly	friendly knowledgeable andprofessional	6	knowledge
7	friendly	remains knowledgeable	6	knowledge
7	friendly	relationships with customers knowledgeable	6	knowledge
7	friendly	required knowledgeable	6	knowledge
7	friendly	required knowledgeable to call	6	knowledge
7	friendly	required knowledgeable to	6	knowledge
7	friendly	and other individuals knowledgeable	6	knowledge
7	friendly	expected to be knowledgeable	6	knowledge
7	friendly	functions knowledgeable	6	knowledge
7	friendly	become very knowledgeable	6	knowledge
7	friendly	with customers knowledgeable and	6	knowledge
7	friendly	being knowledgeable of pricing	6	knowledge
7	friendly	being knowledgeable of	6	knowledge
7	friendly	being knowledgeable	6	knowledge
7	friendly	become very knowledgeable of	6	knowledge
7	friendly	and services be knowledgeable	6	knowledge
7	friendly	becoming knowledgeable with our	6	knowledge
7	friendly	becoming knowledgeable with	6	knowledge
7	friendly	becoming knowledgeable	6	knowledge
7	friendly	remains knowledgeable of company	6	knowledge
7	friendly	with customers knowledgeable	6	knowledge
7	friendly	are your responsibilities knowledgeable	6	knowledge
7	friendly	other individuals knowledgeable	6	knowledge
7	friendly	knowledgeable about	6	knowledge
7	friendly	persona professional sensitive knowledgeable	6	knowledge
7	friendly	strong knowledgeable	6	knowledge
7	friendly	strong knowledgeable foundation	6	knowledge
7	friendly	strong knowledgeable foundation that	6	knowledge
7	friendly	responsibilities knowledgeable in all	6	knowledge
7	friendly	responsibilities knowledgeable in	6	knowledge
7	friendly	responsibilities knowledgeable	6	knowledge
7	friendly	other individuals knowledgeable about	6	knowledge
7	friendly	responsive manner provides knowledgeable	6	knowledge
7	friendly	plus knowledgeable of general	6	knowledge
7	friendly	plus knowledgeable of	6	knowledge
7	friendly	plus knowledgeable	6	knowledge
7	friendly	very knowledgeable of the	6	knowledge
7	friendly	very knowledgeable	6	knowledge
7	friendly	very knowledgeable of	6	knowledge
7	friendly	rm community is knowledgeable	6	knowledge
7	friendly	remains knowledgeable of	6	knowledge
7	friendly	be knowledgeable of rogers	6	knowledge
7	friendly	is knowledgeable with pcm	6	knowledge
7	friendly	provides knowledgeable assistance	6	knowledge
7	friendly	deliver helpful knowledgeable and	6	knowledge
7	friendly	outstanding knowledgeable skilled and	6	knowledge
7	friendly	outstanding knowledgeable	6	knowledge
7	friendly	professional sensitive knowledgeable	6	knowledge
7	friendly	professional sensitive knowledgeable resourceful	6	knowledge
7	friendly	your responsibilities knowledgeable	6	knowledge
7	friendly	your responsibilities knowledgeable in	6	knowledge
7	friendly	and knowledgeable manner establish	6	knowledge
7	friendly	team member is knowledgeable	6	knowledge
7	friendly	deliver helpful knowledgeable	6	knowledge
7	friendly	member is knowledgeable	6	knowledge
7	friendly	services be knowledgeable about	6	knowledge
7	friendly	sensitive knowledgeable resourceful reliable	6	knowledge
7	friendly	sensitive knowledgeable	6	knowledge
7	friendly	providing friendly knowledgeable andprofessional	6	knowledge
7	friendly	providing friendly knowledgeable and	6	knowledge
7	friendly	providing courteous knowledgeable	6	knowledge
7	friendly	providing courteous knowledgeable and	6	knowledge
7	friendly	provides knowledgeable assistance to	6	knowledge
7	friendly	outstanding knowledgeable skilled	6	knowledge
7	friendly	member is knowledgeable in	6	knowledge
7	friendly	is knowledgeable with	6	knowledge
7	friendly	needs remains knowledgeable	6	knowledge
7	friendly	is knowledgeable in all	6	knowledge
7	friendly	is plus knowledgeable	6	knowledge
7	friendly	is plus knowledgeable of	6	knowledge
7	friendly	is knowledgeable in	6	knowledge
7	friendly	individuals knowledgeable about the	6	knowledge
7	friendly	and being knowledgeable of	6	knowledge
7	friendly	individuals knowledgeable about	6	knowledge
7	friendly	individuals knowledgeable	6	knowledge
7	friendly	needs remains knowledgeable of	6	knowledge
7	friendly	manner provides knowledgeable	6	knowledge
7	friendly	have an outstanding knowledgeable	6	knowledge
7	friendly	helpful knowledgeable and friendly	6	knowledge
7	friendly	helpful knowledgeable and	6	knowledge
7	friendly	friendly knowledgeable andprofessional service	6	knowledge
7	friendly	and being knowledgeable	6	knowledge
7	friendly	identified needs remains knowledgeable	6	knowledge
7	friendly	mannerand provide impartial knowledgeable	6	knowledge
7	friendly	manner provides knowledgeable assistance	6	knowledge
7	friendly	and knowledgeable	6	knowledge
7	friendly	helpful knowledgeable	6	knowledge
7	friendly	prompt courteous knowledgeable	6	knowledge
7	friendly	knowledgeable andprofessional	6	knowledge
7	friendly	knowledgeable and friendly service	6	knowledge
7	friendly	knowledgeable and friendly	6	knowledge
7	friendly	knowledgeable about the subject	6	knowledge
7	friendly	knowledgeable about the appropriate	6	knowledge
7	friendly	knowledgeable and prompt	6	knowledge
7	friendly	knowledgeable of general	6	knowledge
7	friendly	knowledgeable advice about	6	knowledge
7	friendly	knowledgeable about industry	6	knowledge
7	friendly	courteous knowledgeable and	6	knowledge
7	friendly	knowledgeable in all	6	knowledge
7	friendly	elderly population knowledgeable	6	knowledge
7	friendly	knowledgeable on all	6	knowledge
7	friendly	provide impartial knowledgeable	6	knowledge
7	friendly	impartial knowledgeable advice	6	knowledge
7	friendly	customers remain knowledgeable	6	knowledge
7	friendly	knowledgeable courteous and	6	knowledge
7	friendly	provide impartial knowledgeable advice	6	knowledge
7	friendly	providing prompt friendly knowledgeable	6	knowledge
7	friendly	current and knowledgeable on	6	knowledge
7	friendly	apprised and be knowledgeable	6	knowledge
7	friendly	knowledgeable foundation that	6	knowledge
7	friendly	knowledgeable of general principles	6	knowledge
7	friendly	knowledgeable resourceful reliable	6	knowledge
7	friendly	knowledgeable of rogers	6	knowledge
7	friendly	knowledgeable to call	6	knowledge
7	friendly	knowledgeable with our	6	knowledge
7	friendly	knowledgeable to call center	6	knowledge
7	friendly	knowledgeable to	6	knowledge
7	friendly	knowledgeable skilled and motivated	6	knowledge
7	friendly	knowledgeable skilled and	6	knowledge
7	friendly	knowledgeable skilled	6	knowledge
7	friendly	knowledgeable resourceful	6	knowledge
7	friendly	knowledgeable of company	6	knowledge
7	friendly	knowledgeable resourceful reliable and	6	knowledge
7	friendly	knowledgeable and prompt service	6	knowledge
7	friendly	by becoming knowledgeable with	6	knowledge
7	friendly	by becoming knowledgeable	6	knowledge
7	friendly	and provide impartial knowledgeable	6	knowledge
7	friendly	knowledgeable of the composition	6	knowledge
7	friendly	an outstanding knowledgeable	6	knowledge
7	friendly	knowledgeable with pcm	6	knowledge
7	friendly	remaining current and knowledgeable	6	knowledge
7	friendly	remain knowledgeable on all	6	knowledge
7	friendly	platforms knowledgeable about industry	6	knowledge
7	friendly	and knowledgeable on register	6	knowledge
7	friendly	knowledgeable advice about all	6	knowledge
7	friendly	knowledgeable about industry trends	6	knowledge
7	friendly	knowledgeable on register systems	6	knowledge
7	friendly	knowledgeable on all features	6	knowledge
7	friendly	knowledgeable of the values	6	knowledge
7	friendly	knowledgeable of the duties	6	knowledge
7	friendly	knowledgeable courteous and professional	6	knowledge
7	friendly	and procedures be knowledgeable	6	knowledge
7	friendly	be knowledgeable of the	6	knowledge
7	friendly	and platforms knowledgeable	6	knowledge
7	friendly	be knowledgeable about the	6	knowledge
7	friendly	elderly population knowledgeable of	6	knowledge
7	friendly	to provide knowledgeable courteous	6	knowledge
7	friendly	procedures and be knowledgeable	6	knowledge
7	friendly	procedures be knowledgeable of	6	knowledge
7	friendly	and platforms knowledgeable about	6	knowledge
7	friendly	by providing friendly knowledgeable	6	knowledge
7	friendly	customers remain knowledgeable on	6	knowledge
7	friendly	current and knowledgeable	6	knowledge
7	friendly	procedures be knowledgeable	6	knowledge
7	friendly	provide knowledgeable courteous and	6	knowledge
7	friendly	knowledgeable with	6	knowledge
7	friendly	providing friendly knowledgeable	6	knowledge
7	friendly	and knowledgeable on	6	knowledge
7	friendly	knowledgeable on register	6	knowledge
7	friendly	provide knowledgeable courteous	6	knowledge
7	friendly	to provide knowledgeable	6	knowledge
7	friendly	population knowledgeable of the	6	knowledge
7	friendly	knowledgeable in	6	knowledge
